order_id,lens_type,current_stage,order_age_hours,sla_hours,inventory_available,qc_failures,store_location,rework_count,delay_reason,breached
ORD-2024-101956,Single Vision,Shipped,53.9,24,0,2,Delhi,2,Supplier Delay,1
ORD-2024-101957,Single Vision,Packing,32.4,30,1,0,Delhi,0,None,0
ORD-2024-101958,Single Vision,Quality Check,13.8,18,1,1,Bangalore,0,QC Failure,0
ORD-2024-101959,Single Vision,Coating,13.3,24,1,1,Pune,0,QC Failure,1
ORD-2024-101960,Progressive,Lens Cutting,38.4,72,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-101961,Bifocal,Shipped,65.2,48,1,1,Delhi,0,None,0
ORD-2024-101962,Progressive,Quality Check,88.9,72,0,1,Bangalore,0,None,1
ORD-2024-101963,Progressive,Frame Fitting,171.0,72,0,2,Delhi,1,Supplier Delay,1
ORD-2024-101964,Single Vision,Coating,9.2,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-101965,Single Vision,Order Placed,4.3,30,1,0,Delhi,0,None,0
ORD-2024-101966,Bifocal,Prescription Verified,1.4,48,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-101967,Single Vision,Shipped,55.3,24,1,2,Hyderabad,1,Inventory Shortage,1
ORD-2024-101968,Single Vision,Frame Fitting,22.6,24,1,0,Delhi,0,Inventory Shortage,1
ORD-2024-101969,Progressive,Lens Cutting,57.9,72,0,1,Bangalore,1,QC Failure,1
ORD-2024-101970,Bifocal,Quality Check,65.4,48,0,0,Hyderabad,0,Logistics Delay,1
ORD-2024-101971,Bifocal,Packing,40.5,48,1,0,Hyderabad,0,None,0
ORD-2024-101972,Bifocal,Lens Cutting,31.3,48,1,0,Delhi,1,None,0
ORD-2024-101973,Bifocal,Prescription Verified,13.9,48,0,0,Delhi,0,Supplier Delay,0
ORD-2024-101974,Single Vision,Frame Fitting,10.6,24,1,0,Chennai,0,Logistics Delay,0
ORD-2024-101975,Bifocal,Prescription Verified,5.1,48,1,1,Mumbai,0,None,0
ORD-2024-101976,Single Vision,Shipped,25.9,24,1,0,Mumbai,0,None,0
ORD-2024-101977,Bifocal,Frame Fitting,66.5,48,0,0,Hyderabad,0,Supplier Delay,1
ORD-2024-101978,Single Vision,Coating,17.4,24,1,0,Chennai,0,Logistics Delay,0
ORD-2024-101979,Progressive,Packing,148.5,96,0,0,Hyderabad,0,Machine Breakdown,1
ORD-2024-101980,Progressive,Lens Cutting,6.5,60,0,0,Hyderabad,0,None,0
ORD-2024-101981,Single Vision,Frame Fitting,17.5,24,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-101982,Bifocal,Lens Cutting,43.3,36,0,0,Mumbai,0,Supplier Delay,1
ORD-2024-101983,Progressive,Quality Check,70.4,72,1,0,Delhi,0,Machine Breakdown,1
ORD-2024-101984,Single Vision,Packing,28.1,30,1,0,Chennai,0,None,0
ORD-2024-101985,Single Vision,Prescription Verified,10.1,24,1,0,Chennai,1,Supplier Delay,0
ORD-2024-101986,Single Vision,Frame Fitting,20.9,24,1,0,Hyderabad,0,QC Failure,0
ORD-2024-101987,Single Vision,Prescription Verified,8.2,24,1,0,Hyderabad,0,None,0
ORD-2024-101988,Progressive,Shipped,78.7,72,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-101989,Single Vision,Packing,26.3,24,1,1,Mumbai,0,None,1
ORD-2024-101990,Single Vision,Shipped,27.5,30,1,2,Bangalore,0,None,1
ORD-2024-101991,Bifocal,Frame Fitting,31.8,48,1,1,Bangalore,0,QC Failure,0
ORD-2024-101992,Single Vision,Order Placed,0.8,24,0,0,Pune,0,Supplier Delay,0
ORD-2024-101993,Bifocal,Packing,60.5,48,0,0,Mumbai,0,Machine Breakdown,1
ORD-2024-101994,Single Vision,Shipped,34.7,24,1,2,Chennai,0,None,1
ORD-2024-101995,Single Vision,Order Placed,2.4,24,0,0,Mumbai,0,None,0
ORD-2024-101996,Progressive,Prescription Verified,28.6,60,0,0,Bangalore,0,Supplier Delay,0
ORD-2024-101997,Bifocal,Shipped,101.9,48,0,0,Hyderabad,0,Supplier Delay,1
ORD-2024-101998,Bifocal,Prescription Verified,33.0,48,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-101999,Progressive,Lens Cutting,28.0,72,0,0,Kolkata,0,Supplier Delay,0
ORD-2024-102000,Single Vision,Frame Fitting,23.7,30,1,0,Pune,1,None,0
ORD-2024-102001,Single Vision,Shipped,32.1,24,1,0,Kolkata,0,Machine Breakdown,1
ORD-2024-102002,Bifocal,Prescription Verified,12.4,36,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-102003,Bifocal,Shipped,42.8,48,1,0,Hyderabad,0,None,0
ORD-2024-102004,Single Vision,Lens Cutting,17.7,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102005,Single Vision,Shipped,25.2,24,1,0,Delhi,0,None,1
ORD-2024-102006,Single Vision,Packing,36.5,24,1,0,Hyderabad,0,Logistics Delay,0
ORD-2024-102007,Bifocal,Lens Cutting,22.3,60,0,0,Chennai,0,Inventory Shortage,0
ORD-2024-102008,Bifocal,Order Placed,10.1,48,1,0,Kolkata,0,None,0
ORD-2024-102009,Single Vision,Coating,15.5,24,1,0,Pune,0,None,0
ORD-2024-102010,Progressive,Prescription Verified,44.1,96,0,0,Mumbai,0,Supplier Delay,0
ORD-2024-102011,Bifocal,Order Placed,8.6,48,1,0,Delhi,0,Supplier Delay,0
ORD-2024-102012,Bifocal,Coating,52.9,48,0,2,Mumbai,1,QC Failure,1
ORD-2024-102013,Bifocal,Lens Cutting,28.3,48,1,0,Chennai,1,None,0
ORD-2024-102014,Bifocal,Coating,25.3,60,1,0,Bangalore,0,None,0
ORD-2024-102015,Single Vision,Shipped,20.6,24,1,1,Mumbai,0,QC Failure,0
ORD-2024-102016,Bifocal,Prescription Verified,18.4,48,1,0,Hyderabad,0,None,0
ORD-2024-102017,Single Vision,Frame Fitting,18.0,24,1,0,Mumbai,0,None,0
ORD-2024-102018,Single Vision,Frame Fitting,20.4,24,1,0,Chennai,0,None,0
ORD-2024-102019,Progressive,Prescription Verified,18.6,72,0,1,Chennai,0,QC Failure,1
ORD-2024-102020,Bifocal,Lens Cutting,8.8,48,1,0,Bangalore,0,None,0
ORD-2024-102021,Single Vision,Coating,2.1,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-102022,Bifocal,Packing,48.2,60,1,1,Delhi,0,None,0
ORD-2024-102023,Bifocal,Packing,34.0,36,1,0,Hyderabad,0,Supplier Delay,0
ORD-2024-102024,Single Vision,Quality Check,25.6,18,0,0,Chennai,0,QC Failure,1
ORD-2024-102025,Single Vision,Packing,26.9,30,1,0,Pune,0,Machine Breakdown,0
ORD-2024-102026,Bifocal,Packing,40.4,48,1,0,Chennai,0,Logistics Delay,0
ORD-2024-102027,Progressive,Quality Check,82.6,60,1,1,Delhi,1,None,1
ORD-2024-102028,Progressive,Prescription Verified,49.7,72,1,2,Hyderabad,1,Machine Breakdown,0
ORD-2024-102029,Single Vision,Lens Cutting,1.2,24,1,0,Chennai,0,Supplier Delay,0
ORD-2024-102030,Progressive,Quality Check,140.7,72,1,3,Pune,2,QC Failure,1
ORD-2024-102031,Progressive,Packing,91.8,60,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-102032,Bifocal,Frame Fitting,42.6,48,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-102033,Single Vision,Coating,12.3,30,1,0,Delhi,0,None,0
ORD-2024-102034,Bifocal,Quality Check,43.0,48,0,0,Pune,1,None,0
ORD-2024-102035,Single Vision,Lens Cutting,6.4,18,1,0,Delhi,0,None,0
ORD-2024-102036,Bifocal,Coating,39.5,48,0,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102037,Single Vision,Quality Check,25.4,24,1,0,Hyderabad,0,None,0
ORD-2024-102038,Single Vision,Shipped,24.2,24,1,0,Mumbai,0,None,0
ORD-2024-102039,Bifocal,Order Placed,0.9,48,1,0,Chennai,0,None,0
ORD-2024-102040,Bifocal,Lens Cutting,20.1,48,1,0,Mumbai,0,None,0
ORD-2024-102041,Single Vision,Coating,17.0,24,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-102042,Single Vision,Frame Fitting,22.8,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102043,Single Vision,Order Placed,8.1,24,1,0,Delhi,0,None,0
ORD-2024-102044,Single Vision,Prescription Verified,5.7,24,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-102045,Bifocal,Shipped,78.1,60,1,0,Pune,0,None,1
ORD-2024-102046,Progressive,Coating,98.9,72,0,1,Pune,0,Machine Breakdown,1
ORD-2024-102047,Single Vision,Prescription Verified,7.3,24,0,0,Mumbai,1,Inventory Shortage,0
ORD-2024-102048,Bifocal,Coating,16.7,48,0,1,Chennai,0,None,0
ORD-2024-102049,Single Vision,Lens Cutting,7.8,24,1,0,Hyderabad,0,None,0
ORD-2024-102050,Bifocal,Packing,83.4,48,0,0,Hyderabad,0,Supplier Delay,1
ORD-2024-102051,Single Vision,Order Placed,0.5,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-102052,Single Vision,Shipped,24.9,24,1,0,Mumbai,0,None,0
ORD-2024-102053,Single Vision,Lens Cutting,10.2,24,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102054,Single Vision,Prescription Verified,8.3,24,0,0,Kolkata,1,None,0
ORD-2024-102055,Progressive,Coating,30.1,72,0,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102056,Single Vision,Order Placed,0.7,24,0,0,Pune,0,Supplier Delay,1
ORD-2024-102057,Single Vision,Coating,20.2,18,0,0,Bangalore,0,Supplier Delay,1
ORD-2024-102058,Bifocal,Packing,45.6,48,0,0,Mumbai,0,Inventory Shortage,1
ORD-2024-102059,Bifocal,Shipped,34.3,36,1,0,Chennai,0,None,0
ORD-2024-102060,Single Vision,Order Placed,0.6,24,1,0,Chennai,0,Machine Breakdown,0
ORD-2024-102061,Progressive,Order Placed,9.8,72,0,0,Delhi,0,Supplier Delay,0
ORD-2024-102062,Bifocal,Order Placed,21.7,48,0,0,Hyderabad,0,Supplier Delay,0
ORD-2024-102063,Bifocal,Packing,35.0,48,1,0,Kolkata,0,None,0
ORD-2024-102064,Bifocal,Coating,41.7,60,0,1,Mumbai,1,None,0
ORD-2024-102065,Bifocal,Order Placed,1.1,48,1,0,Hyderabad,0,None,0
ORD-2024-102066,Bifocal,Shipped,59.8,48,1,2,Bangalore,0,None,0
ORD-2024-102067,Bifocal,Packing,53.5,48,1,0,Pune,0,None,1
ORD-2024-102068,Bifocal,Frame Fitting,29.2,48,1,1,Kolkata,0,None,0
ORD-2024-102069,Bifocal,Coating,36.3,60,1,0,Mumbai,0,None,0
ORD-2024-102070,Single Vision,Packing,38.6,24,1,1,Kolkata,1,Machine Breakdown,1
ORD-2024-102071,Single Vision,Lens Cutting,1.8,24,1,0,Mumbai,0,QC Failure,0
ORD-2024-102072,Single Vision,Shipped,34.1,24,1,1,Mumbai,0,None,0
ORD-2024-102073,Single Vision,Shipped,29.6,24,0,0,Bangalore,0,None,0
ORD-2024-102074,Single Vision,Quality Check,10.6,24,1,0,Kolkata,0,None,0
ORD-2024-102075,Single Vision,Order Placed,0.6,24,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-102076,Bifocal,Frame Fitting,27.8,48,1,0,Hyderabad,0,None,0
ORD-2024-102077,Bifocal,Order Placed,0.8,36,1,1,Delhi,0,None,0
ORD-2024-102078,Single Vision,Quality Check,19.4,24,1,0,Delhi,0,None,0
ORD-2024-102079,Single Vision,Lens Cutting,18.2,24,0,0,Bangalore,0,Inventory Shortage,1
ORD-2024-102080,Progressive,Shipped,175.1,72,0,3,Hyderabad,0,Inventory Shortage,1
ORD-2024-102081,Bifocal,Order Placed,1.6,60,1,1,Delhi,1,None,0
ORD-2024-102082,Bifocal,Quality Check,87.2,60,1,2,Delhi,1,None,1
ORD-2024-102083,Bifocal,Lens Cutting,40.1,48,0,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102084,Single Vision,Lens Cutting,12.3,24,1,0,Mumbai,0,None,0
ORD-2024-102085,Progressive,Frame Fitting,47.7,72,0,0,Bangalore,0,None,0
ORD-2024-102086,Single Vision,Prescription Verified,2.5,24,1,0,Mumbai,1,None,0
ORD-2024-102087,Bifocal,Frame Fitting,25.5,48,1,0,Kolkata,0,None,0
ORD-2024-102088,Single Vision,Prescription Verified,1.4,24,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102089,Bifocal,Order Placed,2.7,48,0,0,Chennai,0,None,0
ORD-2024-102090,Progressive,Packing,164.6,72,0,1,Bangalore,2,Supplier Delay,1
ORD-2024-102091,Bifocal,Packing,51.2,48,1,1,Hyderabad,1,None,1
ORD-2024-102092,Single Vision,Coating,13.7,24,1,0,Chennai,0,None,0
ORD-2024-102093,Progressive,Shipped,145.7,72,0,2,Pune,0,Machine Breakdown,1
ORD-2024-102094,Single Vision,Quality Check,23.2,24,1,0,Pune,0,Inventory Shortage,0
ORD-2024-102095,Progressive,Coating,31.0,72,0,1,Hyderabad,0,Inventory Shortage,0
ORD-2024-102096,Single Vision,Order Placed,0.5,18,1,0,Bangalore,0,None,0
ORD-2024-102097,Single Vision,Shipped,29.3,24,1,0,Mumbai,0,Machine Breakdown,1
ORD-2024-102098,Bifocal,Order Placed,11.2,48,0,0,Hyderabad,0,QC Failure,0
ORD-2024-102099,Progressive,Shipped,102.6,72,0,0,Pune,0,QC Failure,1
ORD-2024-102100,Progressive,Frame Fitting,48.9,72,1,0,Mumbai,0,None,0
ORD-2024-102101,Progressive,Packing,120.5,72,1,3,Hyderabad,2,Supplier Delay,1
ORD-2024-102102,Progressive,Frame Fitting,40.1,72,1,0,Hyderabad,1,None,0
ORD-2024-102103,Bifocal,Packing,59.3,48,0,0,Mumbai,0,QC Failure,1
ORD-2024-102104,Single Vision,Packing,21.8,24,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-102105,Single Vision,Prescription Verified,0.8,24,0,0,Kolkata,0,Inventory Shortage,0
ORD-2024-102106,Bifocal,Coating,40.3,48,1,0,Delhi,0,Logistics Delay,0
ORD-2024-102107,Bifocal,Order Placed,14.6,48,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-102108,Single Vision,Coating,12.1,24,1,2,Pune,0,QC Failure,0
ORD-2024-102109,Progressive,Frame Fitting,99.0,72,0,0,Pune,0,None,0
ORD-2024-102110,Bifocal,Shipped,56.3,48,1,0,Bangalore,1,None,1
ORD-2024-102111,Single Vision,Order Placed,0.7,24,0,0,Delhi,0,None,0
ORD-2024-102112,Single Vision,Lens Cutting,7.4,18,1,1,Chennai,0,QC Failure,0
ORD-2024-102113,Progressive,Quality Check,104.5,72,0,0,Delhi,0,Inventory Shortage,1
ORD-2024-102114,Progressive,Quality Check,58.1,96,1,0,Delhi,0,None,0
ORD-2024-102115,Single Vision,Quality Check,18.1,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-102116,Bifocal,Frame Fitting,60.9,48,0,1,Bangalore,0,Supplier Delay,1
ORD-2024-102117,Single Vision,Shipped,25.7,24,1,0,Delhi,0,QC Failure,1
ORD-2024-102118,Progressive,Prescription Verified,2.4,72,0,0,Pune,0,None,0
ORD-2024-102119,Single Vision,Coating,13.4,24,1,1,Bangalore,0,QC Failure,0
ORD-2024-102120,Single Vision,Lens Cutting,8.1,18,0,0,Chennai,0,None,0
ORD-2024-102121,Single Vision,Lens Cutting,8.6,24,1,0,Pune,0,None,0
ORD-2024-102122,Single Vision,Coating,14.1,24,0,0,Delhi,1,Supplier Delay,0
ORD-2024-102123,Bifocal,Frame Fitting,37.8,48,1,0,Delhi,0,None,0
ORD-2024-102124,Progressive,Prescription Verified,8.2,72,0,1,Delhi,0,None,0
ORD-2024-102125,Progressive,Order Placed,3.0,96,1,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-102126,Single Vision,Coating,24.2,24,1,1,Hyderabad,1,None,0
ORD-2024-102127,Progressive,Quality Check,54.7,72,1,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-102128,Progressive,Order Placed,8.5,72,0,0,Kolkata,0,Supplier Delay,0
ORD-2024-102129,Bifocal,Coating,29.9,48,1,1,Kolkata,1,None,0
ORD-2024-102130,Bifocal,Coating,37.1,48,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-102131,Single Vision,Coating,12.7,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-102132,Single Vision,Shipped,44.1,24,1,0,Hyderabad,0,Machine Breakdown,1
ORD-2024-102133,Single Vision,Order Placed,2.9,24,1,0,Hyderabad,0,Machine Breakdown,0
ORD-2024-102134,Single Vision,Lens Cutting,8.1,24,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102135,Progressive,Order Placed,22.1,60,1,0,Mumbai,0,Inventory Shortage,0
ORD-2024-102136,Single Vision,Packing,17.0,24,1,0,Delhi,0,None,0
ORD-2024-102137,Single Vision,Quality Check,18.0,24,1,0,Chennai,0,None,0
ORD-2024-102138,Bifocal,Coating,38.8,36,0,2,Kolkata,0,Inventory Shortage,1
ORD-2024-102139,Bifocal,Order Placed,5.7,48,0,0,Pune,0,Inventory Shortage,0
ORD-2024-102140,Progressive,Prescription Verified,51.2,72,0,0,Bangalore,0,Logistics Delay,0
ORD-2024-102141,Single Vision,Packing,23.9,24,1,0,Chennai,1,None,0
ORD-2024-102142,Single Vision,Lens Cutting,12.2,24,1,0,Mumbai,0,Inventory Shortage,0
ORD-2024-102143,Progressive,Order Placed,19.6,60,0,1,Chennai,0,None,0
ORD-2024-102144,Bifocal,Quality Check,44.9,48,1,0,Hyderabad,0,None,0
ORD-2024-102145,Bifocal,Shipped,42.2,48,1,0,Delhi,0,None,0
ORD-2024-102146,Single Vision,Frame Fitting,19.2,24,1,0,Mumbai,0,Logistics Delay,0
ORD-2024-102147,Bifocal,Prescription Verified,2.6,48,0,0,Hyderabad,0,None,0
ORD-2024-102148,Single Vision,Quality Check,29.0,24,0,0,Mumbai,0,None,0
ORD-2024-102149,Single Vision,Lens Cutting,3.8,18,1,0,Bangalore,0,None,0
ORD-2024-102150,Single Vision,Prescription Verified,0.7,24,1,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-102151,Single Vision,Prescription Verified,3.2,24,0,1,Mumbai,0,Supplier Delay,0
ORD-2024-102152,Bifocal,Shipped,58.7,48,1,2,Chennai,0,None,0
ORD-2024-102153,Bifocal,Packing,52.9,48,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-102154,Single Vision,Order Placed,3.2,24,0,0,Pune,0,None,0
ORD-2024-102155,Single Vision,Frame Fitting,30.0,24,0,0,Delhi,0,Logistics Delay,1
ORD-2024-102156,Single Vision,Order Placed,10.3,30,0,0,Pune,0,None,0
ORD-2024-102157,Single Vision,Shipped,30.6,24,1,0,Mumbai,0,Inventory Shortage,1
ORD-2024-102158,Bifocal,Order Placed,1.2,60,1,0,Hyderabad,0,None,0
ORD-2024-102159,Single Vision,Frame Fitting,18.8,24,1,0,Mumbai,0,None,0
ORD-2024-102160,Single Vision,Coating,13.8,24,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-102161,Bifocal,Shipped,87.0,48,0,1,Mumbai,1,QC Failure,1
ORD-2024-102162,Progressive,Lens Cutting,83.1,72,1,1,Bangalore,1,QC Failure,1
ORD-2024-102163,Progressive,Quality Check,100.5,96,0,0,Kolkata,0,Machine Breakdown,1
ORD-2024-102164,Single Vision,Frame Fitting,20.7,24,0,0,Hyderabad,0,Inventory Shortage,1
ORD-2024-102165,Bifocal,Coating,45.1,48,1,0,Delhi,0,None,0
ORD-2024-102166,Progressive,Order Placed,23.3,72,1,0,Hyderabad,0,Machine Breakdown,0
ORD-2024-102167,Single Vision,Lens Cutting,33.7,24,0,2,Mumbai,2,Inventory Shortage,1
ORD-2024-102168,Single Vision,Quality Check,32.9,30,0,0,Chennai,0,QC Failure,0
ORD-2024-102169,Single Vision,Coating,12.6,18,0,0,Mumbai,0,Supplier Delay,0
ORD-2024-102170,Single Vision,Frame Fitting,18.5,24,1,0,Chennai,0,None,0
ORD-2024-102171,Single Vision,Packing,25.8,24,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-102172,Single Vision,Order Placed,1.2,24,0,3,Mumbai,0,Inventory Shortage,0
ORD-2024-102173,Single Vision,Shipped,36.5,24,1,2,Bangalore,0,QC Failure,1
ORD-2024-102174,Single Vision,Shipped,22.1,24,1,0,Bangalore,0,None,0
ORD-2024-102175,Single Vision,Packing,24.9,24,1,0,Hyderabad,0,Inventory Shortage,0
ORD-2024-102176,Progressive,Coating,67.6,72,0,0,Chennai,0,Logistics Delay,1
ORD-2024-102177,Bifocal,Quality Check,51.1,36,1,1,Kolkata,1,QC Failure,1
ORD-2024-102178,Progressive,Shipped,188.5,96,0,2,Pune,1,None,1
ORD-2024-102179,Single Vision,Lens Cutting,12.6,24,1,0,Pune,0,Machine Breakdown,0
ORD-2024-102180,Single Vision,Order Placed,4.3,24,1,0,Chennai,0,None,0
ORD-2024-102181,Single Vision,Frame Fitting,20.2,24,1,0,Mumbai,0,QC Failure,0
ORD-2024-102182,Single Vision,Prescription Verified,9.2,24,1,0,Delhi,1,QC Failure,0
ORD-2024-102183,Single Vision,Coating,11.7,24,1,0,Bangalore,0,None,0
ORD-2024-102184,Bifocal,Order Placed,14.6,48,0,0,Kolkata,0,None,0
ORD-2024-102185,Single Vision,Shipped,19.5,24,1,0,Bangalore,0,None,0
ORD-2024-102186,Bifocal,Lens Cutting,16.9,48,1,0,Bangalore,0,None,0
ORD-2024-102187,Single Vision,Frame Fitting,18.0,24,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-102188,Single Vision,Lens Cutting,17.0,24,0,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102189,Bifocal,Lens Cutting,18.3,48,1,0,Pune,0,None,0
ORD-2024-102190,Bifocal,Packing,34.5,48,1,0,Mumbai,0,QC Failure,0
ORD-2024-102191,Bifocal,Shipped,45.8,48,1,0,Pune,0,QC Failure,0
ORD-2024-102192,Single Vision,Frame Fitting,31.4,24,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102193,Single Vision,Packing,23.6,24,1,0,Bangalore,1,Logistics Delay,0
ORD-2024-102194,Bifocal,Packing,45.6,48,1,0,Delhi,0,Logistics Delay,1
ORD-2024-102195,Single Vision,Shipped,34.1,24,1,0,Delhi,0,Logistics Delay,1
ORD-2024-102196,Single Vision,Lens Cutting,11.6,24,0,0,Kolkata,1,Supplier Delay,0
ORD-2024-102197,Single Vision,Lens Cutting,5.9,24,1,0,Bangalore,0,QC Failure,0
ORD-2024-102198,Bifocal,Frame Fitting,37.4,48,1,0,Chennai,0,None,0
ORD-2024-102199,Bifocal,Packing,41.1,48,1,0,Delhi,0,None,0
ORD-2024-102200,Bifocal,Packing,88.4,48,1,2,Pune,1,QC Failure,1
ORD-2024-102201,Progressive,Quality Check,80.4,72,0,0,Mumbai,0,QC Failure,1
ORD-2024-102202,Single Vision,Order Placed,5.2,24,1,0,Kolkata,0,Supplier Delay,0
ORD-2024-102203,Single Vision,Lens Cutting,10.2,24,1,0,Bangalore,0,Inventory Shortage,0
ORD-2024-102204,Single Vision,Lens Cutting,15.1,24,1,0,Bangalore,1,None,0
ORD-2024-102205,Progressive,Coating,36.1,60,0,0,Mumbai,0,None,0
ORD-2024-102206,Bifocal,Quality Check,36.8,48,1,0,Delhi,0,None,0
ORD-2024-102207,Single Vision,Quality Check,24.1,24,1,0,Mumbai,0,None,0
ORD-2024-102208,Progressive,Coating,47.4,72,1,0,Bangalore,0,None,0
ORD-2024-102209,Bifocal,Lens Cutting,26.3,48,0,1,Mumbai,1,Supplier Delay,1
ORD-2024-102210,Single Vision,Shipped,43.7,24,0,0,Delhi,0,Supplier Delay,1
ORD-2024-102211,Bifocal,Lens Cutting,32.4,48,1,0,Bangalore,0,None,0
ORD-2024-102212,Progressive,Order Placed,1.7,72,1,0,Mumbai,0,None,0
ORD-2024-102213,Single Vision,Prescription Verified,8.3,24,0,0,Delhi,0,QC Failure,0
ORD-2024-102214,Single Vision,Shipped,24.9,24,1,0,Pune,0,None,0
ORD-2024-102215,Single Vision,Quality Check,19.8,24,1,0,Chennai,0,None,0
ORD-2024-102216,Bifocal,Packing,46.9,48,1,0,Bangalore,0,None,0
ORD-2024-102217,Bifocal,Shipped,72.7,48,1,0,Hyderabad,0,Machine Breakdown,1
ORD-2024-102218,Single Vision,Lens Cutting,15.5,24,1,0,Bangalore,0,None,0
ORD-2024-102219,Single Vision,Order Placed,2.5,24,1,0,Mumbai,0,Supplier Delay,0
ORD-2024-102220,Bifocal,Prescription Verified,11.3,48,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-102221,Bifocal,Shipped,73.9,48,1,1,Pune,0,QC Failure,1
ORD-2024-102222,Bifocal,Shipped,95.8,48,0,1,Kolkata,1,None,1
ORD-2024-102223,Single Vision,Coating,19.3,24,1,1,Mumbai,0,Inventory Shortage,0
ORD-2024-102224,Single Vision,Quality Check,29.8,24,0,1,Mumbai,0,Supplier Delay,1
ORD-2024-102225,Bifocal,Lens Cutting,22.7,48,1,0,Bangalore,0,None,0
ORD-2024-102226,Single Vision,Prescription Verified,2.2,18,1,0,Bangalore,0,Logistics Delay,0
ORD-2024-102227,Progressive,Quality Check,109.2,72,0,0,Hyderabad,0,Inventory Shortage,1
ORD-2024-102228,Single Vision,Lens Cutting,17.2,24,1,0,Kolkata,0,Machine Breakdown,0
ORD-2024-102229,Bifocal,Frame Fitting,40.5,48,0,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102230,Single Vision,Prescription Verified,0.5,24,1,0,Delhi,0,None,0
ORD-2024-102231,Single Vision,Prescription Verified,11.9,24,1,0,Delhi,0,Logistics Delay,0
ORD-2024-102232,Single Vision,Coating,9.0,18,1,1,Pune,1,None,0
ORD-2024-102233,Bifocal,Packing,33.2,36,1,0,Delhi,0,None,0
ORD-2024-102234,Single Vision,Lens Cutting,9.9,24,1,0,Chennai,0,None,0
ORD-2024-102235,Single Vision,Shipped,37.5,24,0,0,Chennai,0,Inventory Shortage,1
ORD-2024-102236,Single Vision,Packing,25.1,24,1,0,Pune,0,Logistics Delay,0
ORD-2024-102237,Bifocal,Shipped,48.1,48,1,1,Delhi,0,QC Failure,0
ORD-2024-102238,Single Vision,Frame Fitting,20.4,24,1,0,Mumbai,0,Machine Breakdown,0
ORD-2024-102239,Bifocal,Order Placed,9.2,48,1,0,Pune,0,QC Failure,0
ORD-2024-102240,Bifocal,Lens Cutting,35.1,48,1,3,Bangalore,0,QC Failure,0
ORD-2024-102241,Single Vision,Quality Check,13.8,18,1,0,Pune,0,None,0
ORD-2024-102242,Bifocal,Frame Fitting,19.9,48,1,0,Bangalore,0,Supplier Delay,0
ORD-2024-102243,Progressive,Shipped,131.8,72,0,0,Chennai,0,Logistics Delay,1
ORD-2024-102244,Bifocal,Coating,22.2,48,1,1,Hyderabad,0,Inventory Shortage,1
ORD-2024-102245,Single Vision,Lens Cutting,4.1,24,1,0,Hyderabad,0,None,0
ORD-2024-102246,Progressive,Shipped,74.1,72,1,0,Bangalore,0,Machine Breakdown,0
ORD-2024-102247,Single Vision,Packing,25.7,24,1,0,Delhi,0,None,0
ORD-2024-102248,Single Vision,Shipped,30.4,24,1,0,Kolkata,0,None,0
ORD-2024-102249,Single Vision,Frame Fitting,8.9,24,1,0,Chennai,0,None,0
ORD-2024-102250,Bifocal,Frame Fitting,22.2,36,1,1,Delhi,0,QC Failure,0
ORD-2024-102251,Single Vision,Frame Fitting,9.1,24,1,0,Mumbai,0,None,0
